bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
3,24,-48,18896198,20200125,109,100,0.00000006
4,31,-47,18896198,20200201,80,75,0.00000004
5,38,-46,18896198,20200208,67,59,0.00000004
6,45,-45,18896198,20200215,56,50,0.00000003
7,52,-44,18896198,20200222,70,65,0.00000004
8,59,-43,18896198,20200229,265,255,0.00000015
9,66,-42,18896198,20200307,204,201,0.00000012
10,73,-41,18896198,20200314,6785,6849,0.00000398
11,80,-40,18896198,20200321,5829,5260,0.00000304
12,87,-39,18896198,20200328,2811,2314,0.00000134
13,94,-38,18896198,20200404,1809,1417,0.00000082
14,101,-37,18896198,20200411,1255,1003,0.00000058
15,108,-36,18896198,20200418,1318,1066,0.00000061
16,115,-35,18896198,20200425,559,455,0.00000026
17,122,-34,18896198,20200502,2213,2008,0.00000113
18,129,-33,18896198,20200509,3832,3492,0.00000200
19,136,-32,18896198,20200516,3647,3451,0.00000197
20,143,-31,18896198,20200523,7256,6872,0.00000405
21,150,-30,18896198,20200530,1229,1230,0.00000071
22,157,-29,18896198,20200606,1296,1290,0.00000074
23,164,-28,18896198,20200613,1358,1379,0.00000080
24,171,-27,18896198,20200620,1385,1467,0.00000084
25,178,-26,18896198,20200627,1293,1360,0.00000078
26,185,-25,18896198,20200704,1325,1368,0.00000078
27,192,-24,18896198,20200711,984,1005,0.00000058
28,199,-23,18896198,20200718,1303,1342,0.00000077
29,206,-22,18896198,20200725,1752,1860,0.00000105
30,213,-21,18896198,20200801,1805,1932,0.00000111
31,220,-20,18896198,20200808,1481,1554,0.00000089
32,227,-19,18896198,20200815,1424,1460,0.00000085
33,234,-18,18896198,20200822,4262,4277,0.00000251
34,241,-17,18896198,20200829,1654,1714,0.00000099
35,248,-16,18896198,20200905,5672,5917,0.00000340
36,255,-15,18896198,20200912,3815,3961,0.00000229
37,262,-14,18896198,20200919,5493,5689,0.00000325
38,269,-13,18896198,20200926,4164,4333,0.00000249
39,276,-12,18896198,20201003,5351,5350,0.00000310
40,283,-11,18896198,20201010,4065,3986,0.00000230
41,290,-10,18896198,20201017,2645,2587,0.00000149
42,297,-9,18896198,20201024,2803,2713,0.00000156
43,304,-8,18896198,20201031,3032,2858,0.00000165
44,311,-7,18896198,20201107,3323,3000,0.00000175
45,318,-6,18896198,20201114,2768,2589,0.00000149
46,325,-5,18896198,20201121,3285,3157,0.00000181
47,332,-4,18896198,20201128,3324,3232,0.00000185
48,339,-3,18896198,20201205,4202,4172,0.00000239
49,346,-2,18896198,20201212,4113,4147,0.00000237
50,353,-1,18896198,20201219,4086,4325,0.00000248
51,360,0,18896198,20201226,1290856,1220699,0.00072210
52,367,1,18896198,20210102,144227,132435,0.00007750
53,374,2,18896198,20210109,47165,43908,0.00002529
54,381,3,18896198,20210116,29201,27384,0.00001576
55,388,4,18896198,20210123,26034,24836,0.00001419
56,395,5,18896198,20210130,24830,23659,0.00001368
57,402,6,18896198,20210206,16278,15613,0.00000898
58,409,7,18896198,20210213,15191,14511,0.00000835
59,416,8,18896198,20210220,16096,15124,0.00000872
60,423,9,18896198,20210227,17401,16304,0.00000935
61,430,10,18896198,20210306,18537,17478,0.00001010
62,437,11,18896198,20210313,15176,14388,0.00000828
63,444,12,18896198,20210320,14315,13764,0.00000792
64,451,13,18896198,20210327,12876,12682,0.00000729
65,458,14,18896198,20210403,11498,11058,0.00000636
66,465,15,18896198,20210410,17478,16902,0.00000975
67,472,16,18896198,20210417,11759,11492,0.00000662
68,479,17,18896198,20210424,11449,11236,0.00000644
69,486,18,18896198,20210501,9978,9841,0.00000567
70,493,19,18896198,20210508,11120,11069,0.00000634
71,500,20,18896198,20210515,13006,12752,0.00000734
72,507,21,18896198,20210522,10323,10175,0.00000587
73,514,22,18896198,20210529,14736,14684,0.00000847
74,521,23,18896198,20210605,11723,12220,0.00000702
75,528,24,18896198,20210612,12843,13548,0.00000780
76,535,25,18896198,20210619,9673,10377,0.00000601
77,542,26,18896198,20210626,12839,13346,0.00000772
78,549,27,18896198,20210703,10634,10641,0.00000611
79,556,28,18896198,20210710,9728,10073,0.00000578
80,563,29,18896198,20210717,13393,13870,0.00000799
81,570,30,18896198,20210724,16896,16931,0.00000978
82,577,31,18896198,20210731,30288,30745,0.00001779
83,584,32,18896198,20210807,12963,13251,0.00000764
84,591,33,18896198,20210814,10781,11096,0.00000638
85,598,34,18896198,20210821,26561,27469,0.00001588
86,605,35,18896198,20210828,16890,17682,0.00001015
87,612,36,18896198,20210904,28156,29158,0.00001691
88,619,37,18896198,20210911,19880,20821,0.00001196
89,626,38,18896198,20210918,21890,23267,0.00001337
90,633,39,18896198,20210925,44316,47883,0.00002725
91,640,40,18896198,20211002,19959,21476,0.00001233
92,647,41,18896198,20211009,10593,11403,0.00000656
93,654,42,18896198,20211016,9206,9847,0.00000568
94,661,43,18896198,20211023,10070,10763,0.00000618
95,668,44,18896198,20211030,11265,12300,0.00000702
96,675,45,18896198,20211106,8739,9635,0.00000554
97,682,46,18896198,20211113,9422,10337,0.00000597
98,689,47,18896198,20211120,8575,9642,0.00000556
99,696,48,18896198,20211127,7612,8469,0.00000488
100,703,49,18896198,20211204,7213,8039,0.00000462
101,710,50,18896198,20211211,25180,29059,0.00001644
102,717,51,18896198,20211218,9504,11093,0.00000640
103,724,52,18896198,20211225,31219,33246,0.00001942
0,3,-54,20110751,20200104,27000,24727,0.00001426
1,10,-53,20110751,20200111,23007,21389,0.00001233
2,17,-52,20110751,20200118,23005,21421,0.00001233
3,24,-51,20110751,20200125,20575,19197,0.00001104
4,31,-50,20110751,20200201,24463,23307,0.00001346
5,38,-49,20110751,20200208,21230,19781,0.00001137
6,45,-48,20110751,20200215,23111,21769,0.00001248
7,52,-47,20110751,20200222,54698,53057,0.00003022
8,59,-46,20110751,20200229,81052,78488,0.00004531
9,66,-45,20110751,20200307,45810,45679,0.00002641
10,73,-44,20110751,20200314,31662,32216,0.00001857
11,80,-43,20110751,20200321,26882,24321,0.00001400
12,87,-42,20110751,20200328,28091,23213,0.00001336
13,94,-41,20110751,20200404,33523,26267,0.00001517
14,101,-40,20110751,20200411,31982,25413,0.00001471
15,108,-39,20110751,20200418,30693,24668,0.00001424
16,115,-38,20110751,20200425,28956,23402,0.00001350
17,122,-37,20110751,20200502,27494,24305,0.00001400
18,129,-36,20110751,20200509,27104,24547,0.00001414
19,136,-35,20110751,20200516,26703,25057,0.00001443
20,143,-34,20110751,20200523,26367,25531,0.00001472
21,150,-33,20110751,20200530,25014,25079,0.00001447
22,157,-32,20110751,20200606,24688,24517,0.00001412
23,164,-31,20110751,20200613,24469,24865,0.00001433
24,171,-30,20110751,20200620,23338,24546,0.00001414
25,178,-29,20110751,20200627,24166,25312,0.00001458
26,185,-28,20110751,20200704,25035,25680,0.00001476
27,192,-27,20110751,20200711,22102,22598,0.00001302
28,199,-26,20110751,20200718,22477,23002,0.00001327
29,206,-25,20110751,20200725,23656,24572,0.00001416
30,213,-24,20110751,20200801,26827,28576,0.00001649
31,220,-23,20110751,20200808,28544,29848,0.00001719
32,227,-22,20110751,20200815,25983,26793,0.00001544
33,234,-21,20110751,20200822,23891,24473,0.00001409
34,241,-20,20110751,20200829,24513,25443,0.00001465
35,248,-19,20110751,20200905,24417,25440,0.00001464
36,255,-18,20110751,20200912,24577,25587,0.00001474
37,262,-17,20110751,20200919,23072,23725,0.00001366
38,269,-16,20110751,20200926,30658,31932,0.00001833
39,276,-15,20110751,20201003,31547,31859,0.00001827
40,283,-14,20110751,20201010,29622,29139,0.00001674
41,290,-13,20110751,20201017,26875,26280,0.00001514
42,297,-12,20110751,20201024,23857,23068,0.00001329
43,304,-11,20110751,20201031,20232,19183,0.00001099
44,311,-10,20110751,20201107,23433,21485,0.00001231
45,318,-9,20110751,20201114,29358,27551,0.00001584
46,325,-8,20110751,20201121,36583,34885,0.00002010
47,332,-7,20110751,20201128,42126,40725,0.00002349
48,339,-6,20110751,20201205,45107,44384,0.00002561
49,346,-5,20110751,20201212,35601,35693,0.00002055
50,353,-4,20110751,20201219,47018,49722,0.00002849
51,360,-3,20110751,20201226,42545,41262,0.00002380
52,367,-2,20110751,20210102,28493,26459,0.00001531
53,374,-1,20110751,20210109,25642,23842,0.00001375
54,381,0,20110751,20210116,1800211,1657528,0.00097182
55,388,1,20110751,20210123,79995,74883,0.00004361
56,395,2,20110751,20210130,55771,53718,0.00003073
57,402,3,20110751,20210206,47764,45656,0.00002636
58,409,4,20110751,20210213,33905,32362,0.00001864
59,416,5,20110751,20210220,32870,30949,0.00001781
60,423,6,20110751,20210227,30392,28351,0.00001633
61,430,7,20110751,20210306,29278,27623,0.00001595
62,437,8,20110751,20210313,29473,27915,0.00001607
63,444,9,20110751,20210320,27621,26561,0.00001529
64,451,10,20110751,20210327,52781,51302,0.00002989
65,458,11,20110751,20210403,35456,34059,0.00001961
66,465,12,20110751,20210410,33433,32326,0.00001865
67,472,13,20110751,20210417,33736,33023,0.00001900
68,479,14,20110751,20210424,26534,25955,0.00001494
69,486,15,20110751,20210501,29505,29225,0.00001677
70,493,16,20110751,20210508,29693,29356,0.00001694
71,500,17,20110751,20210515,26437,25945,0.00001492
72,507,18,20110751,20210522,25917,25581,0.00001474
73,514,19,20110751,20210529,27614,27499,0.00001587
74,521,20,20110751,20210605,28119,29270,0.00001684
75,528,21,20110751,20210612,25803,27195,0.00001568
76,535,22,20110751,20210619,22992,24775,0.00001427
77,542,23,20110751,20210626,23018,24017,0.00001383
78,549,24,20110751,20210703,25143,25079,0.00001445
79,556,25,20110751,20210710,20831,21511,0.00001238
80,563,26,20110751,20210717,23246,24064,0.00001387
81,570,27,20110751,20210724,26553,26772,0.00001538
82,577,28,20110751,20210731,22481,22923,0.00001321
83,584,29,20110751,20210807,23666,24241,0.00001396
84,591,30,20110751,20210814,22596,23221,0.00001337
85,598,31,20110751,20210821,23769,24663,0.00001421
86,605,32,20110751,20210828,22190,23146,0.00001333
87,612,33,20110751,20210904,26603,27767,0.00001598
88,619,34,20110751,20210911,22179,23119,0.00001334
89,626,35,20110751,20210918,20981,22243,0.00001281
90,633,36,20110751,20210925,22740,24222,0.00001398
91,640,37,20110751,20211002,20732,22274,0.00001281
92,647,38,20110751,20211009,22760,24543,0.00001410
93,654,39,20110751,20211016,23001,24644,0.00001418
94,661,40,20110751,20211023,20373,21747,0.00001251
95,668,41,20110751,20211030,21788,23614,0.00001358
96,675,42,20110751,20211106,20777,22906,0.00001318
97,682,43,20110751,20211113,22428,24657,0.00001421
98,689,44,20110751,20211120,30317,34187,0.00001965
99,696,45,20110751,20211127,50072,55624,0.00003209
100,703,46,20110751,20211204,49102,54677,0.00003148
101,710,47,20110751,20211211,40201,45544,0.00002624
102,717,48,20110751,20211218,44496,52162,0.00002996
103,724,49,20110751,20211225,52423,56953,0.00003261
0,2,-55,14321,20200103,7753,7093,0.00000408
1,9,-54,14321,20200110,7509,6984,0.00000402
2,16,-53,14321,20200117,10321,9641,0.00000555
3,23,-52,14321,20200124,10529,9787,0.00000562
4,30,-51,14321,20200131,24956,23738,0.00001372
5,37,-50,14321,20200207,27059,25508,0.00001447
6,44,-49,14321,20200214,17755,16714,0.00000960
7,51,-48,14321,20200221,16545,15850,0.00000914
8,58,-47,14321,20200228,9504,9228,0.00000530
9,65,-46,14321,20200306,7553,7480,0.00000431
10,72,-45,14321,20200313,6801,7010,0.00000404
11,79,-44,14321,20200320,8296,7615,0.00000439
12,86,-43,14321,20200327,9488,7935,0.00000457
13,93,-42,14321,20200403,23838,19070,0.00001090
14,100,-41,14321,20200410,13579,10731,0.00000617
15,107,-40,14321,20200417,19826,16185,0.00000919
16,114,-39,14321,20200424,11450,9221,0.00000530
17,121,-38,14321,20200501,11454,10084,0.00000579
18,128,-37,14321,20200508,10514,9482,0.00000546
19,135,-36,14321,20200515,12294,11418,0.00000662
20,142,-35,14321,20200522,10228,9856,0.00000568
21,149,-34,14321,20200529,10516,10577,0.00000609
22,156,-33,14321,20200605,11350,11241,0.00000647
23,163,-32,14321,20200612,12981,13185,0.00000761
24,170,-31,14321,20200619,12658,13149,0.00000761
25,177,-30,14321,20200626,11527,12120,0.00000698
26,184,-29,14321,20200703,10007,10199,0.00000590
27,191,-28,14321,20200710,8994,9235,0.00000532
28,198,-27,14321,20200717,13425,13696,0.00000790
29,205,-26,14321,20200724,15275,15914,0.00000908
30,212,-25,14321,20200731,10279,10971,0.00000632
31,219,-24,14321,20200807,10845,11434,0.00000656
32,226,-23,14321,20200814,16916,17152,0.00001008
33,233,-22,14321,20200821,13913,14145,0.00000820
34,240,-21,14321,20200828,13951,14425,0.00000829
35,247,-20,14321,20200904,11465,11984,0.00000691
36,254,-19,14321,20200911,8107,8401,0.00000485
37,261,-18,14321,20200918,8299,8557,0.00000492
38,268,-17,14321,20200925,7900,8195,0.00000472
39,275,-16,14321,20201002,9095,9223,0.00000531
40,282,-15,14321,20201009,10604,10414,0.00000599
41,289,-14,14321,20201016,10805,10552,0.00000607
42,296,-13,14321,20201023,9348,9053,0.00000522
43,303,-12,14321,20201030,6596,6334,0.00000362
44,310,-11,14321,20201106,5764,5238,0.00000301
45,317,-10,14321,20201113,6741,6333,0.00000364
46,324,-9,14321,20201120,6212,5889,0.00000340
47,331,-8,14321,20201127,6741,6501,0.00000375
48,338,-7,14321,20201204,8018,7936,0.00000456
49,345,-6,14321,20201211,13399,13538,0.00000768
50,352,-5,14321,20201218,10001,10492,0.00000605
51,359,-4,14321,20201225,9806,9636,0.00000557
52,366,-3,14321,20210101,10386,9780,0.00000558
53,373,-2,14321,20210108,7424,6908,0.00000397
54,380,-1,14321,20210115,8247,7738,0.00000446
55,387,0,14321,20210122,1214737,1153388,0.00065980
56,394,1,14321,20210129,81955,78717,0.00004517
57,401,2,14321,20210205,51771,49808,0.00002853
58,408,3,14321,20210212,29505,28403,0.00001631
59,415,4,14321,20210219,29678,27941,0.00001609
60,422,5,14321,20210226,22026,20576,0.00001183
61,429,6,14321,20210305,16719,15777,0.00000908
62,436,7,14321,20210312,21631,20308,0.00001180
63,443,8,14321,20210319,13578,13073,0.00000752
64,450,9,14321,20210326,15290,15044,0.00000864
65,457,10,14321,20210402,41157,40131,0.00002299
66,464,11,14321,20210409,32807,31370,0.00001812
67,471,12,14321,20210416,21065,20556,0.00001186
68,478,13,14321,20210423,18678,18306,0.00001050
69,485,14,14321,20210430,17800,17605,0.00001010
70,492,15,14321,20210507,22175,21985,0.00001266
71,499,16,14321,20210514,18430,18042,0.00001041
72,506,17,14321,20210521,15551,15375,0.00000883
73,513,18,14321,20210528,14681,14628,0.00000843
74,520,19,14321,20210604,14890,15370,0.00000887
75,527,20,14321,20210611,14089,14876,0.00000855
76,534,21,14321,20210618,12296,13193,0.00000760
77,541,22,14321,20210625,11716,12328,0.00000711
78,548,23,14321,20210702,15128,15060,0.00000868
79,555,24,14321,20210709,110243,114864,0.00006527
80,562,25,14321,20210716,20191,21126,0.00001215
81,569,26,14321,20210723,13837,13923,0.00000801
82,576,27,14321,20210730,19722,20070,0.00001156
83,583,28,14321,20210806,14511,14753,0.00000852
84,590,29,14321,20210813,13691,14130,0.00000813
85,597,30,14321,20210820,19927,20565,0.00001188
86,604,31,14321,20210827,11844,12308,0.00000709
87,611,32,14321,20210903,11786,12311,0.00000709
88,618,33,14321,20210910,10116,10547,0.00000607
89,625,34,14321,20210917,9540,10106,0.00000582
90,632,35,14321,20210924,12012,12860,0.00000738
91,639,36,14321,20211001,12428,13401,0.00000769
92,646,37,14321,20211008,20624,22249,0.00001277
93,653,38,14321,20211015,28865,30333,0.00001784
94,660,39,14321,20211022,40786,43277,0.00002508
95,667,40,14321,20211029,156288,170030,0.00009676
96,674,41,14321,20211105,32181,35799,0.00002044
97,681,42,14321,20211112,10188,11186,0.00000644
98,688,43,14321,20211119,8664,9709,0.00000560
99,695,44,14321,20211126,7399,8241,0.00000474
100,702,45,14321,20211203,8933,9964,0.00000575
101,709,46,14321,20211210,8365,9419,0.00000542
102,716,47,14321,20211217,8900,10389,0.00000599
103,723,48,14321,20211224,10945,11889,0.00000688
0,3,-55,301864,20200104,18230,16801,0.00000962
1,10,-54,301864,20200111,17712,16530,0.00000950
2,17,-53,301864,20200118,16239,15091,0.00000871
3,24,-52,301864,20200125,13997,13032,0.00000751
4,31,-51,301864,20200201,37629,35782,0.00002070
5,38,-50,301864,20200208,28581,26659,0.00001530
6,45,-49,301864,20200215,18485,17329,0.00000998
7,52,-48,301864,20200222,26033,24836,0.00001438
8,59,-47,301864,20200229,17394,16841,0.00000972
9,66,-46,301864,20200307,15564,15592,0.00000897
10,73,-45,301864,20200314,15680,15948,0.00000920
11,80,-44,301864,20200321,18773,16978,0.00000978
12,87,-43,301864,20200328,19297,15928,0.00000918
13,94,-42,301864,20200404,20836,16346,0.00000943
14,101,-41,301864,20200411,20818,16592,0.00000958
15,108,-40,301864,20200418,21606,17382,0.00001003
16,115,-39,301864,20200425,39456,31671,0.00001839
17,122,-38,301864,20200502,22757,20074,0.00001159
18,129,-37,301864,20200509,18853,17055,0.00000984
19,136,-36,301864,20200516,18082,16930,0.00000977
20,143,-35,301864,20200523,21425,20710,0.00001196
21,150,-34,301864,20200530,17763,17833,0.00001027
22,157,-33,301864,20200606,18504,18345,0.00001059
23,164,-32,301864,20200613,16951,17231,0.00000993
24,171,-31,301864,20200620,17318,18220,0.00001049
25,178,-30,301864,20200627,18209,19055,0.00001099
26,185,-29,301864,20200704,17044,17409,0.00001005
27,192,-28,301864,20200711,19099,19486,0.00001125
28,199,-27,301864,20200718,17380,17800,0.00001026
29,206,-26,301864,20200725,28519,29365,0.00001707
30,213,-25,301864,20200801,21011,22359,0.00001292
31,220,-24,301864,20200808,19975,20931,0.00001203
32,227,-23,301864,20200815,27876,28793,0.00001656
33,234,-22,301864,20200822,211251,212044,0.00012458
34,241,-21,301864,20200829,23828,24584,0.00001425
35,248,-20,301864,20200905,18564,19331,0.00001113
36,255,-19,301864,20200912,15463,16089,0.00000927
37,262,-18,301864,20200919,19715,20251,0.00001167
38,269,-17,301864,20200926,17036,17715,0.00001018
39,276,-16,301864,20201003,23512,23646,0.00001361
40,283,-15,301864,20201010,20796,20382,0.00001175
41,290,-14,301864,20201017,18245,17849,0.00001028
42,297,-13,301864,20201024,17542,16972,0.00000977
43,304,-12,301864,20201031,21736,20450,0.00001180
44,311,-11,301864,20201107,21581,19653,0.00001134
45,318,-10,301864,20201114,21250,19963,0.00001147
46,325,-9,301864,20201121,20994,20101,0.00001154
47,332,-8,301864,20201128,19640,19005,0.00001095
48,339,-7,301864,20201205,18914,18684,0.00001074
49,346,-6,301864,20201212,17983,18020,0.00001038
50,353,-5,301864,20201219,24452,25875,0.00001482
51,360,-4,301864,20201226,21979,21333,0.00001229
52,367,-3,301864,20210102,295196,264598,0.00015861
53,374,-2,301864,20210109,26099,24271,0.00001399
54,381,-1,301864,20210116,25464,23843,0.00001375
55,388,0,301864,20210123,2642050,2454085,0.00144035
56,395,1,301864,20210130,104986,99871,0.00005785
57,402,2,301864,20210206,70335,67776,0.00003882
58,409,3,301864,20210213,153557,147325,0.00008443
59,416,4,301864,20210220,52623,49504,0.00002852
60,423,5,301864,20210227,36753,34261,0.00001975
61,430,6,301864,20210306,31370,29704,0.00001709
62,437,7,301864,20210313,30431,28703,0.00001659
63,444,8,301864,20210320,25966,24964,0.00001437
